dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,text_2.stopped,ITI.stopped,image_strat.stopped,key_resp_strat_control.stopped,key_resp_strat_control.rt,key_resp_strat_control.duration,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,image_2.stopped,key_resp_2.stopped,key_resp_2.rt,key_resp_2.duration,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,img2.stopped,key_resp_3.stopped,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,image_4.started,key_resp_4.started,text_11.stopped,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,image_4.stopped,key_resp_4.stopped,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,120,True,False,None,sm1,180,300,output_pairs/2D_120m/2D_120m_SM1_180_to_300deg.png,None,1382,period,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.2203504999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.1813389000017,666.2203504999634,667.1477544000372,667.1477544000372,667.2477869000286,669.3477259000065,period,1,2.177284699981101,None,669.3479349999689,669.3805919999722,669.3805919999722,671.3509768999647,3.0,['slash'],671.3511214000173,671.380820899969,671.380820899969,673.3813501000404,673.3813501000404,673.3514255000046,2.0,['period'],[0.36885830003302544],[None],673.3515866999514,673.3813501000404,,675.3520341999829,671.380820899969,671.380820899969,[1.1687860999954864],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,0,True,False,None,sm5,40,None,output_pairs/2D_0m/2D_0m_SM5_40deg.png,None,1142,period,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3901315999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3522145999596,675.3901315999683,676.3578557999572,676.3578557999572,676.3909448999912,677.9814020999474,period,1,1.6071564999874681,None,677.9816040999722,678.01459539996,678.01459539996,679.9870143999578,4.0,['rshift'],679.9871642999351,680.0187979999464,680.0187979999464,,,682.0161459000083,4.0,['rshift'],[0.3709566999459639],[None],682.0162929999642,682.04790590005,,683.9854035000317,,,[1.4943508999422193],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.9854440999916,684.0187526999507,684.0187526999507,885.3166851999704,rshift,201.26800589996856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,True,False,None,obj1,180,240,output_pairs/3Dp_60m/3Dp_60m_obj_11_180_to_240deg.png,None,844,period,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.4330363000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.3192816999508,890.3486577000003,890.3486577000003,892.3208705999423,None,None,892.3209945999552,892.3489145999774,892.3489145999774,894.3484458000166,894.3484458000166,894.3188457000069,None,None,,,894.3189722000388,894.3484458000166,,896.3198950999649,,,,,,,,,,,,,,,,,,,,,885.3388309000293,885.4330363000045,886.3490283000283,886.3490283000283,886.4577957999427,890.319052399951,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,False,None,obj7,160,220,output_pairs/3Dp_60/3Dp_60_obj_7_160_to_220deg.png,None,1610,comma,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.3607270000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.3156122999499,901.3486101999879,901.3486101999879,903.3188074999489,None,None,903.3188908000011,903.3486490999348,903.3486490999348,905.3530720999697,905.3530720999697,905.3192386999726,2.0,['period'],[0.36074050003662705],[None],905.3194796999451,905.3530720999697,,907.3491020000074,903.3486490999348,903.3486490999348,,,,,,,,,,,,,,,,,,,896.3200902999379,896.3607270000502,897.348883699975,897.348883699975,897.3821424000198,901.3154170999769,None,0,901.3486101999879,901.3486101999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,False,None,obj1,0,60,output_pairs/3Dp_60/3Dp_60_obj_12_0_to_60deg.png,None,1614,comma,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.3881244999357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.2865949999541,912.315538099967,912.315538099967,914.2857913000043,None,None,914.2858741999371,914.3484430999961,914.3484430999961,916.3489067000337,916.3489067000337,916.3190327000339,None,None,,,916.3191801999928,916.3489067000337,918.356925799977,918.3160547999432,914.3149379999377,914.3149379999377,,,,,,,,,,,,,,,,,,,907.349308899953,907.3881244999357,908.3157587000169,908.3157587000169,908.4251350000268,912.286456199945,None,0,912.315538099967,912.315538099967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,False,None,sm4,80,140,output_pairs/3Dp_60/3Dp_60_sm_4_80_to_140deg.png,None,1626,comma,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.356925799977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.7160338000394,922.7482777000405,922.7482777000405,924.7216249000048,1.0,['comma'],924.7218703000108,924.7533584999619,924.7533584999619,,,926.75015420001,1.0,['comma'],[1.0375408000545576],[None],926.7503034999827,926.7819434000412,,928.7486404000083,,,[1.4252199999755248],[None],,,,,,,,,,,,,,,,,918.3162399999565,918.356925799977,919.3488530999748,919.3488530999748,919.3822453999892,922.7157634999603,period,0,,,3.3366242999909446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,180,False,False,None,sm3,100,280,output_pairs/3Dp_180/3Dp_180_sm_3_100_to_280deg.png,None,749,comma,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.7896829999518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.4829489999684,933.5152175000403,933.5152175000403,935.4863467999967,2.0,['period'],935.486494999961,935.519996499992,935.519996499992,,,937.5169332999503,2.0,['period'],[0.7103589000180364],[None],937.5170817000326,937.5486989000347,,939.5201490999898,935.519996499992,935.519996499992,[1.6021247999742627],[None],,,,,,,,,,,,,,,,,928.7488116000313,928.7896829999518,929.7158517000498,929.7158517000498,929.8157447000267,933.4827438000357,period,0,,,3.7380568999797106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,False,False,None,obj3,20,None,output_pairs/3Dp_0/3Dp_0_obj_3_20deg.png,None,2165,comma,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.5600939999567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5828687000321,941.6153300999431,941.6153300999431,943.5862100999802,None,None,943.5862947000423,943.6200543999439,943.6200543999439,,,945.5943390999455,4.0,['rshift'],[0.6658788999775425],[None],945.5944885000354,945.6158086999785,,947.5920716000255,943.6200543999439,943.6200543999439,,,,,,,,,,,,,,,,,,,939.5203262999421,939.5600939999567,940.4925592000363,940.4925592000363,940.5917812000262,941.5826546000317,comma,1,,,1.0646303999237716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,True,False,None,sm4,200,260,output_pairs/3Dp_60m/3Dp_60m_sm_4_200_to_260deg.png,None,839,period,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.6317720999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.8830224999692,951.9157510999357,951.9157510999357,953.8858357999707,1.0,['comma'],953.8860104000196,953.9154314999469,953.9154314999469,955.9154526999919,955.9154526999919,955.8860997000011,2.0,['period'],[1.0020160001004115],[None],955.8862661999883,955.9154526999919,957.9197327999864,957.8828181000426,953.9154314999469,953.9154314999469,[1.6182039000559598],[None],,,,,,,,,,,,,,,,,947.5923362999456,947.6317720999941,948.5817378000356,948.5817378000356,948.6486524000065,951.882725100033,period,1,,,3.279451899928972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,120,False,False,None,obj5,140,260,output_pairs/3Dp_120/3Dp_120_obj_5_140_to_260deg.png,None,728,comma,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.9197327999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.8493722999701,962.8822887999704,962.8822887999704,964.85320579994,2.0,"['comma', 'period']",964.8533611999592,964.8869274000172,964.8869274000172,966.9152831999818,966.9152831999818,966.8865707999794,2.0,['period'],[0.686424000072293],[None],966.8867346999468,966.9152831999818,968.9211276000133,968.8824115999741,964.8869274000172,964.8869274000172,"[0.14726190001238137, 1.8192374999634922]","[None, None]",,,,,,,,,,,,,,,,,957.8830075999722,957.9197327999864,958.8821172999451,958.8821172999451,958.9493382000364,962.8491205000319,None,0,962.8822887999704,962.8822887999704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,True,False,None,obj4,80,None,output_pairs/3Dp_0m/3Dp_0m_obj_4_80deg.png,None,1727,period,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.9211276000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.1497364999959,972.1821558999363,972.1821558999363,974.152806899976,4.0,['rshift'],974.1529639000073,974.1825660000322,974.1825660000322,976.1868233999703,976.1868233999703,976.1533333000261,4.0,['rshift'],[0.43948489998001605],[None],976.1534904999426,976.1868233999703,,978.1826815999812,974.1825660000322,974.1825660000322,[1.3839961000485346],[None],,,,,,,,,,,,,,,,,968.8826263999799,968.9211276000133,969.8869145000353,969.8869145000353,969.9197245000396,972.1494381999364,period,1,,,2.2391538999509066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,True,False,None,obj1,340,None,output_pairs/3Dp_0m/3Dp_0m_obj_10_340deg.png,None,1705,period,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.2212675999617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7162502999417,981.748600199935,981.748600199935,983.7217914999928,3.0,['slash'],983.7219407999655,983.7492752999533,983.7492752999533,985.7493038999382,985.7493038999382,985.719550400041,3.0,['slash'],[0.34461849997751415],[None],985.7197006000206,985.7493038999382,987.7552318000235,987.7163032999961,,,[0.7776711999904364],[None],,,,,,,,,,,,,,,,,978.1828482999699,978.2212675999617,979.1492257999489,979.1492257999489,979.2528900000034,981.7160367999459,period,1,,,2.552822700003162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,True,False,None,obj6,260,320,output_pairs/3Dp_60m/3Dp_60m_obj_6_260_to_320deg.png,None,848,period,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.7552318000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.8829947999911,991.9158279999392,991.9158279999392,993.8872354000341,None,None,993.8873959999764,993.9158200999955,993.9158200999955,995.915475100046,995.915475100046,995.8860130000394,2.0,['period'],[0.04217389994300902],[None],995.8861670000479,995.915475100046,997.9214457999915,997.8826213999419,993.9158200999955,993.9158200999955,,,,,,,,,,,,,,,,,,,987.7164663999574,987.7552318000235,988.7262554999907,988.7262554999907,988.7492847000249,991.8827900999459,comma,0,,,3.143008999992162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,True,False,None,obj8,300,None,output_pairs/3Dp_0m/3Dp_0m_obj_8_300deg.png,None,1725,period,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.9214457999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0163056999445,1000.0487748000305,1000.0487748000305,1002.0191002000356,4.0,['rshift'],1002.019244599971,1002.048897300032,1002.048897300032,1004.053669600049,1004.053669600049,1004.0195143000456,4.0,['rshift'],[0.35747349995654076],[None],1004.019719199976,1004.053669600049,,1006.0493678000057,1002.048897300032,1002.048897300032,[0.6855150000192225],[None],,,,,,,,,,,,,,,,,997.8828217999544,997.9214457999915,998.8825557000237,998.8825557000237,998.9492961999495,1000.0160966999829,period,1,,,1.1308505999622867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,False,None,obj2,160,220,output_pairs/3Dp_60/3Dp_60_obj_2_160_to_220deg.png,None,1606,comma,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.0877162000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.3832451000344,1009.4156010999577,1009.4156010999577,1011.3861728999764,3.0,['slash'],1011.3863322000252,1011.4160053000087,1011.4160053000087,1013.4155345000327,1013.4155345000327,1013.385725799948,3.0,['slash'],[0.4454850999172777],[None],1013.3858854999999,1013.4155345000327,1015.4236407999415,1015.3831609999761,1011.4160053000087,1011.4160053000087,[1.4698983000125736],[None],,,,,,,,,,,,,,,,,1006.0495755999582,1006.0877162000397,1007.0261479000328,1007.0261479000328,1007.082609300036,1009.383043800015,comma,1,,,2.339753699954599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,False,False,None,obj2,120,None,output_pairs/3Dp_0/3Dp_0_obj_2_120deg.png,None,2162,comma,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.4236407999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.4834065999603,1017.5157160999952,1017.5157160999952,1019.4858676999575,4.0,['rshift'],1019.4860282000154,1019.5156711000018,1019.5156711000018,,,1021.4887756999815,4.0,['rshift'],[0.3455762999365106],[None],1021.488921500044,1021.5159374000505,1023.5222376999445,1023.483290300006,1019.5156711000018,1019.5156711000018,[1.2338620000518858],[None],,,,,,,,,,,,,,,,,1015.3833912999835,1015.4236407999415,1016.3928791999351,1016.3928791999351,1016.4253583999816,1017.4832024000352,comma,1,,,1.0614340999163687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,True,False,None,sm1,300,0,output_pairs/3Dp_60m/3Dp_60m_sm_1_300_to_0deg.png,None,836,period,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.5222376999445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4501433999976,1028.4828082999447,1028.4828082999447,1030.4526315999683,2.0,None,1030.4527205999475,1030.5156149000395,1030.5156149000395,1032.515602999949,1032.515602999949,1032.4861736999592,2.0,['period'],[1.3060110999504104],[None],1032.4863298999844,1032.515602999949,,1034.4930376999546,1030.4822802999988,1030.4822802999988,,,,,,,,,,,,,,,,,,,1023.4834603000199,1023.5222376999445,1024.4826506000245,1024.4826506000245,1024.5494386999635,1028.4499863999663,None,0,1028.4828082999447,1028.4828082999447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,180,False,False,None,obj3,160,340,output_pairs/3Dp_180/3Dp_180_obj_3_160_to_340deg.png,None,737,comma,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5358534000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.4500791999744,1039.4829851000104,1039.4829851000104,1041.4528008999769,3.0,None,1041.4528847000329,1041.482803300023,1041.482803300023,1043.482451900025,1043.482451900025,1043.45259120001,2.0,['period'],[0.4425606000004336],[None],1043.4527370999567,1043.5167951999465,,1045.4872421999462,1041.482803300023,1041.482803300023,,,,,,,,,,,,,,,,,,,1034.4933212000178,1034.5358534000115,1035.4826204000274,1035.4826204000274,1035.5493707000278,1039.4499376999447,None,0,1039.4829851000104,1039.4829851000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
